epoch 0 average x_t_loss, x_1_loss, prob_loss, val losses: 4.939868450164795, 5.738134384155273, 42.39213180541992, 4.940852642059326, 6.0832648277282715, 29.88697052001953
epoch 0 average x_t_loss, x_1_loss, prob_loss, val losses: 4.794308185577393, 6.129593372344971, 26.74964714050293, 4.894688129425049, 5.4562602043151855, 22.389774322509766
epoch 0 average x_t_loss, x_1_loss, prob_loss, val losses: 4.845709800720215, 5.473644256591797, 21.748619079589844, 4.920615196228027, 4.906188488006592, 19.768402099609375
epoch 1 average x_t_loss, x_1_loss, prob_loss, val losses: 4.930102825164795, 4.864311218261719, 18.558120727539062, 5.090681552886963, 4.532024383544922, 17.166831970214844
epoch 1 average x_t_loss, x_1_loss, prob_loss, val losses: 4.962679862976074, 4.64934778213501, 17.235761642456055, 4.891478061676025, 4.374279022216797, 16.15066146850586
epoch 1 average x_t_loss, x_1_loss, prob_loss, val losses: 4.954763412475586, 4.485796928405762, 16.297754287719727, 5.018809795379639, 4.284615516662598, 15.169479370117188
epoch 2 average x_t_loss, x_1_loss, prob_loss, val losses: 4.946503639221191, 4.315948963165283, 15.172120094299316, 5.028979301452637, 4.156986236572266, 14.216547012329102
epoch 2 average x_t_loss, x_1_loss, prob_loss, val losses: 4.947152137756348, 4.24579381942749, 14.580827713012695, 4.994336128234863, 4.0896430015563965, 13.795126914978027
epoch 2 average x_t_loss, x_1_loss, prob_loss, val losses: 4.930078029632568, 4.173391342163086, 14.183295249938965, 4.868946075439453, 4.012728214263916, 13.483837127685547
epoch 3 average x_t_loss, x_1_loss, prob_loss, val losses: 4.922336101531982, 4.100976467132568, 13.554713249206543, 4.985133647918701, 3.9728219509124756, 12.760952949523926
epoch 3 average x_t_loss, x_1_loss, prob_loss, val losses: 4.927700042724609, 4.069683074951172, 13.189221382141113, 4.9029436111450195, 3.942150831222534, 12.59688663482666
epoch 3 average x_t_loss, x_1_loss, prob_loss, val losses: 4.915482521057129, 4.030952453613281, 12.954741477966309, 4.904641628265381, 3.9189064502716064, 12.288848876953125
epoch 4 average x_t_loss, x_1_loss, prob_loss, val losses: 4.914599418640137, 3.9980990886688232, 12.493233680725098, 4.920003890991211, 3.9052963256835938, 11.888777732849121
epoch 4 average x_t_loss, x_1_loss, prob_loss, val losses: 4.916897296905518, 3.984820604324341, 12.21863842010498, 4.849812984466553, 3.8720827102661133, 11.76065444946289
epoch 4 average x_t_loss, x_1_loss, prob_loss, val losses: 4.904057502746582, 3.957385778427124, 12.040375709533691, 4.88500452041626, 3.878037929534912, 11.536402702331543
